name,capital_fund,registered_address,num_employees_updates,established_year_month,category_count,main_category_name,basic_score
横浜セレモ株式会社,27000000.0,神奈川県横浜市磯子区中原２丁目８番６号,"[{""date"":""2023-03-01"",""num"":""41""},{""date"":""2023-04-01"",""num"":""40""},{""date"":""2023-05-01"",""num"":""41""},{""date"":""2023-06-01"",""num"":""40""},{""date"":""2023-07-01"",""num"":""39""},{""date"":""2023-08-01"",""num"":""39""},{""date"":""2023-09-01"",""num"":""43""},{""date"":""2023-10-01"",""num"":""44""},{""date"":""2023-11-01"",""num"":""44""},{""date"":""2023-12-01"",""num"":""44""},{""date"":""2024-01-01"",""num"":""43""},{""date"":""2024-02-01"",""num"":""42""},{""date"":""2024-03-01"",""num"":""41""},{""date"":""2024-04-01"",""num"":""42""}]",1995,1,葬儀業界の会社,192
株式会社ＫＮＲ物流,,岡山県総社市総社２丁目３番５６号,"[{""date"":""2023-03-01"",""num"":""7""},{""date"":""2023-05-01"",""num"":""7""},{""date"":""2023-06-01"",""num"":""8""},{""date"":""2023-07-01"",""num"":""9""},{""date"":""2023-08-01"",""num"":""9""},{""date"":""2023-09-01"",""num"":""9""},{""date"":""2023-10-01"",""num"":""9""},{""date"":""2023-11-01"",""num"":""9""},{""date"":""2023-12-01"",""num"":""9""},{""date"":""2024-01-01"",""num"":""9""},{""date"":""2024-02-01"",""num"":""9""},{""date"":""2024-03-01"",""num"":""9""},{""date"":""2024-04-01"",""num"":""9""}]",1952,3,一般貨物輸送業界の会社,152
アイコー電子株式会社,,東京都三鷹市上連雀１丁目２３番４号,"[{""date"":""2023-09-01"",""num"":""6""}]",1987,1,防災・防犯機器業界の会社,237
株式会社コージーライフ,10000000.0,宮城県仙台市青葉区山手町１１番５０号,"[{""date"":""2023-03-01"",""num"":""4""},{""date"":""2023-04-01"",""num"":""4""},{""date"":""2023-05-01"",""num"":""4""},{""date"":""2023-06-01"",""num"":""4""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",2002,5,ビル清掃・ハウスクリーニング業界の会社,149
株式会社Ｓ・Ｇ・Ｃ,80000000.0,東京都千代田区神田三崎町３丁目６番５号原島本店ビル３階,"[{""date"":""2023-03-01"",""num"":""19""},{""date"":""2023-04-01"",""num"":""19""},{""date"":""2023-05-01"",""num"":""19""},{""date"":""2023-06-01"",""num"":""19""},{""date"":""2023-07-01"",""num"":""19""},{""date"":""2023-08-01"",""num"":""19""},{""date"":""2023-09-01"",""num"":""19""},{""date"":""2023-11-01"",""num"":""19""},{""date"":""2023-12-01"",""num"":""19""},{""date"":""2024-01-01"",""num"":""19""},{""date"":""2024-02-01"",""num"":""19""},{""date"":""2024-03-01"",""num"":""19""},{""date"":""2024-04-01"",""num"":""19""}]",2005,3,ITインフラ業界の会社,147
株式会社システムワイズ,10000000.0,東京都足立区青井２丁目２１番１０号,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",1998,1,システム開発業界の会社,173
高槻化成株式会社,50000000.0,大阪府高槻市東上牧１丁目１番３号,"[{""date"":""2023-03-01"",""num"":""51""},{""date"":""2023-04-01"",""num"":""51""},{""date"":""2023-05-01"",""num"":""51""},{""date"":""2023-06-01"",""num"":""51""},{""date"":""2023-07-01"",""num"":""51""},{""date"":""2023-08-01"",""num"":""51""},{""date"":""2023-09-01"",""num"":""54""},{""date"":""2023-10-01"",""num"":""54""},{""date"":""2023-11-01"",""num"":""52""},{""date"":""2023-12-01"",""num"":""52""},{""date"":""2024-01-01"",""num"":""52""},{""date"":""2024-02-01"",""num"":""52""},{""date"":""2024-03-01"",""num"":""52""},{""date"":""2024-04-01"",""num"":""52""}]",2000,1,自動車部品・カー用品製造業界の会社,144
北海道輸送株式会社,18000000.0,北海道旭川市物流団地二条１丁目５番１６号,"[{""date"":""2023-03-01"",""num"":""68""},{""date"":""2023-04-01"",""num"":""68""},{""date"":""2023-05-01"",""num"":""69""},{""date"":""2023-06-01"",""num"":""69""},{""date"":""2023-07-01"",""num"":""72""},{""date"":""2023-08-01"",""num"":""72""},{""date"":""2023-09-01"",""num"":""72""},{""date"":""2023-10-01"",""num"":""71""},{""date"":""2023-11-01"",""num"":""71""},{""date"":""2023-12-01"",""num"":""70""},{""date"":""2024-01-01"",""num"":""70""},{""date"":""2024-02-01"",""num"":""71""},{""date"":""2024-03-01"",""num"":""71""},{""date"":""2024-04-01"",""num"":""71""}]",1978,1,一般貨物輸送業界の会社,169
齋勝建設株式会社,60000000.0,青森県五所川原市大字太刀打字早蕨９８番地４,"[{""date"":""2023-03-01"",""num"":""212""},{""date"":""2023-04-01"",""num"":""211""},{""date"":""2023-05-01"",""num"":""210""},{""date"":""2023-06-01"",""num"":""212""},{""date"":""2023-07-01"",""num"":""212""},{""date"":""2023-08-01"",""num"":""213""},{""date"":""2023-09-01"",""num"":""216""},{""date"":""2023-10-01"",""num"":""216""},{""date"":""2023-11-01"",""num"":""218""},{""date"":""2023-12-01"",""num"":""218""},{""date"":""2024-01-01"",""num"":""218""},{""date"":""2024-02-01"",""num"":""218""},{""date"":""2024-03-01"",""num"":""218""},{""date"":""2024-04-01"",""num"":""217""}]",1957,4,総合土木工事業界の会社,144
株式会社アツサイン,10000000.0,愛媛県松山市久米窪田町７０９番地１,"[{""date"":""2023-03-01"",""num"":""2""},{""date"":""2023-05-01"",""num"":""2""},{""date"":""2023-06-01"",""num"":""2""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""2""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""2""},{""date"":""2023-11-01"",""num"":""2""},{""date"":""2023-12-01"",""num"":""2""},{""date"":""2024-01-01"",""num"":""2""},{""date"":""2024-02-01"",""num"":""2""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",2008,1,看板業界の会社,216
株式会社尚美堂,30000000.0,大阪府大阪市中央区平野町１丁目８番１３号,"[{""date"":""2023-03-01"",""num"":""11""},{""date"":""2023-04-01"",""num"":""11""},{""date"":""2023-05-01"",""num"":""11""},{""date"":""2023-06-01"",""num"":""11""},{""date"":""2023-07-01"",""num"":""11""},{""date"":""2023-08-01"",""num"":""11""},{""date"":""2023-09-01"",""num"":""11""},{""date"":""2023-10-01"",""num"":""11""},{""date"":""2023-11-01"",""num"":""11""},{""date"":""2023-12-01"",""num"":""11""},{""date"":""2024-01-01"",""num"":""11""},{""date"":""2024-02-01"",""num"":""11""},{""date"":""2024-03-01"",""num"":""11""},{""date"":""2024-04-01"",""num"":""11""}]",1900,2,ジュエリーショップ業界の会社,216
株式会社クリーンエコロジー北海道,,北海道札幌市東区東苗穂十条２丁目１４番１５号,"[{""date"":""2023-03-01"",""num"":""7""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""7""},{""date"":""2023-09-01"",""num"":""7""},{""date"":""2023-10-01"",""num"":""7""},{""date"":""2023-11-01"",""num"":""7""},{""date"":""2023-12-01"",""num"":""7""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""7""},{""date"":""2024-03-01"",""num"":""8""},{""date"":""2024-04-01"",""num"":""8""}]",2009,4,マンション・ビル管理業界の会社,200
株式会社丸和,10000000.0,静岡県沼津市春日町１番地,"[{""date"":""2023-03-01"",""num"":""8""},{""date"":""2023-04-01"",""num"":""8""},{""date"":""2023-05-01"",""num"":""8""},{""date"":""2023-06-01"",""num"":""8""},{""date"":""2023-07-01"",""num"":""8""},{""date"":""2023-08-01"",""num"":""8""},{""date"":""2023-09-01"",""num"":""8""},{""date"":""2023-11-01"",""num"":""8""},{""date"":""2023-12-01"",""num"":""8""},{""date"":""2024-01-01"",""num"":""8""},{""date"":""2024-02-01"",""num"":""8""},{""date"":""2024-03-01"",""num"":""8""},{""date"":""2024-04-01"",""num"":""8""}]",1958,3,リサイクル業界の会社,162
株式会社宮本工業,10000000.0,福岡県北九州市小倉北区中井口９番２３号,"[{""date"":""2023-03-01"",""num"":""25""},{""date"":""2023-04-01"",""num"":""25""},{""date"":""2023-05-01"",""num"":""25""},{""date"":""2023-06-01"",""num"":""25""},{""date"":""2023-07-01"",""num"":""25""},{""date"":""2023-08-01"",""num"":""25""},{""date"":""2023-09-01"",""num"":""25""},{""date"":""2023-10-01"",""num"":""26""},{""date"":""2023-11-01"",""num"":""26""},{""date"":""2023-12-01"",""num"":""26""},{""date"":""2024-01-01"",""num"":""26""},{""date"":""2024-02-01"",""num"":""26""},{""date"":""2024-03-01"",""num"":""26""},{""date"":""2024-04-01"",""num"":""26""}]",1967,1,プラント設備工事業界の会社,158
有限会社イーエス設計,3000000.0,東京都中野区南台４丁目２５番１４号,"[{""date"":""2023-03-01"",""num"":""0""},{""date"":""2023-04-01"",""num"":""0""},{""date"":""2023-05-01"",""num"":""0""},{""date"":""2023-06-01"",""num"":""0""},{""date"":""2023-07-01"",""num"":""0""},{""date"":""2023-08-01"",""num"":""0""},{""date"":""2023-09-01"",""num"":""0""},{""date"":""2023-11-01"",""num"":""0""},{""date"":""2023-12-01"",""num"":""0""},{""date"":""2024-01-01"",""num"":""0""},{""date"":""2024-02-01"",""num"":""0""},{""date"":""2024-03-01"",""num"":""0""},{""date"":""2024-04-01"",""num"":""0""}]",1991,2,土木・建築設計業界の会社,224
石川特殊特急製本株式会社,60000000.0,大阪府大阪市中央区龍造寺町７番３８号,"[{""date"":""2023-03-01"",""num"":""269""},{""date"":""2023-04-01"",""num"":""269""},{""date"":""2023-05-01"",""num"":""264""},{""date"":""2023-06-01"",""num"":""269""},{""date"":""2023-07-01"",""num"":""268""},{""date"":""2023-08-01"",""num"":""272""},{""date"":""2023-09-01"",""num"":""271""},{""date"":""2023-10-01"",""num"":""270""},{""date"":""2023-11-01"",""num"":""269""},{""date"":""2023-12-01"",""num"":""269""},{""date"":""2024-01-01"",""num"":""271""},{""date"":""2024-02-01"",""num"":""270""},{""date"":""2024-03-01"",""num"":""268""},{""date"":""2024-04-01"",""num"":""265""}]",1971,2,紙媒体印刷業界の会社,221
株式会社クルマのわかつき,,福島県南相馬市原町区牛来字出口１４７番地の６,"[{""date"":""2023-03-01"",""num"":""33""},{""date"":""2023-04-01"",""num"":""35""},{""date"":""2023-05-01"",""num"":""35""},{""date"":""2023-06-01"",""num"":""37""},{""date"":""2023-07-01"",""num"":""36""},{""date"":""2023-08-01"",""num"":""36""},{""date"":""2023-09-01"",""num"":""37""},{""date"":""2023-10-01"",""num"":""37""},{""date"":""2023-11-01"",""num"":""37""},{""date"":""2023-12-01"",""num"":""35""},{""date"":""2024-01-01"",""num"":""35""},{""date"":""2024-02-01"",""num"":""37""},{""date"":""2024-03-01"",""num"":""37""},{""date"":""2024-04-01"",""num"":""37""}]",1996,5,新車販売業界の会社,113
株式会社テンキング,10700000.0,大阪府東大阪市上小阪２丁目９番７号,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",1970,2,金属加工請負業界の会社,175
有限会社河南宅建,3000000.0,福井県小浜市千種１丁目１２番１号,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",1995,8,マンション・アパート賃貸業界の会社,165
有限会社クサカベ工芸社,10000000.0,大阪府八尾市太田新町６丁目１１番地,"[{""date"":""2023-03-01"",""num"":""2""},{""date"":""2023-05-01"",""num"":""2""},{""date"":""2023-06-01"",""num"":""2""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""2""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""2""},{""date"":""2023-11-01"",""num"":""2""},{""date"":""2023-12-01"",""num"":""2""},{""date"":""2024-01-01"",""num"":""2""},{""date"":""2024-02-01"",""num"":""2""},{""date"":""2024-03-01"",""num"":""2""},{""date"":""2024-04-01"",""num"":""2""}]",1984,3,その他印刷業界の会社,213
有限会社平野電業,3000000.0,宮崎県宮崎市吉村町上無田堤甲７０４番地１,"[{""date"":""2023-03-01"",""num"":""15""},{""date"":""2023-04-01"",""num"":""15""},{""date"":""2023-05-01"",""num"":""15""},{""date"":""2023-06-01"",""num"":""14""},{""date"":""2023-07-01"",""num"":""14""},{""date"":""2023-08-01"",""num"":""14""},{""date"":""2023-09-01"",""num"":""14""},{""date"":""2023-10-01"",""num"":""14""},{""date"":""2023-11-01"",""num"":""15""},{""date"":""2023-12-01"",""num"":""14""},{""date"":""2024-01-01"",""num"":""14""},{""date"":""2024-02-01"",""num"":""14""},{""date"":""2024-03-01"",""num"":""14""},{""date"":""2024-04-01"",""num"":""14""}]",1963,1,通信設備工事業界の会社,154
株式会社２１福岡,,福岡県久留米市城南町１２番地１９,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""12""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",2008,1,眼鏡・コンタクトレンズ販売業界の会社,225
ＩＭＳ－ＮＥＴ株式会社,,福岡県福津市中央１丁目６－５,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",2006,5,パソコン販売・修理業界の会社,182
スマートパワー株式会社,100000000.0,神奈川県横浜市鶴見区鶴見中央４丁目３３番１号,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""2""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""2""},{""date"":""2023-11-01"",""num"":""2""},{""date"":""2023-12-01"",""num"":""2""},{""date"":""2024-01-01"",""num"":""2""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""2""},{""date"":""2024-04-01"",""num"":""2""}]",2011,1,太陽光パネル業界の会社,210
株式会社ジャリア,28000000.0,福岡県福岡市博多区祇園町１番２０号,"[{""date"":""2023-03-01"",""num"":""33""},{""date"":""2023-05-01"",""num"":""34""},{""date"":""2023-06-01"",""num"":""33""},{""date"":""2023-07-01"",""num"":""32""},{""date"":""2023-08-01"",""num"":""30""},{""date"":""2023-09-01"",""num"":""30""},{""date"":""2023-10-01"",""num"":""31""},{""date"":""2023-11-01"",""num"":""30""},{""date"":""2023-12-01"",""num"":""30""},{""date"":""2024-01-01"",""num"":""30""},{""date"":""2024-02-01"",""num"":""30""},{""date"":""2024-03-01"",""num"":""30""},{""date"":""2024-04-01"",""num"":""28""}]",2002,8,広告代理店業界の会社,322
ＦＯＲＥＸ　ＥＸＣＨＡＮＧＥ株式会社,466700000.0,東京都中央区新川２丁目６番８号,"[{""date"":""2023-03-01"",""num"":""7""},{""date"":""2023-04-01"",""num"":""7""},{""date"":""2023-05-01"",""num"":""7""},{""date"":""2023-06-01"",""num"":""8""},{""date"":""2023-07-01"",""num"":""8""},{""date"":""2023-08-01"",""num"":""8""},{""date"":""2023-09-01"",""num"":""9""},{""date"":""2023-10-01"",""num"":""9""},{""date"":""2023-11-01"",""num"":""9""},{""date"":""2023-12-01"",""num"":""9""},{""date"":""2024-01-01"",""num"":""9""},{""date"":""2024-02-01"",""num"":""9""},{""date"":""2024-03-01"",""num"":""9""},{""date"":""2024-04-01"",""num"":""9""}]",2004,1,ネット証券業界の会社,175
株式会社ガーデン,,石川県河北郡津幡町字川尻ツ１０１番地,"[{""date"":""2023-03-01"",""num"":""18""},{""date"":""2023-04-01"",""num"":""7""},{""date"":""2023-05-01"",""num"":""7""},{""date"":""2023-06-01"",""num"":""7""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",2005,3,高齢者向け福祉業界の会社,242
株式会社セキュリティハウス,10000000.0,岐阜県大垣市長松町１０９２番地４,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",1986,1,警備業界の会社,194
